ID,Lang,Blk,BlkTrlNum,TrlNum,Tar,Cue,TarPos,TarDir,Acc,RT
S133,B,B2,BT10,T138,Congruent,Central,Below,Left,1,599.02
S133,B,B2,BT11,T139,Congruent,Spatial,Below,Right,1,612.44
S133,B,B2,BT12,T140,Incongruent,Central,Below,Left,0,1700
S133,B,B2,BT13,T141,Congruent,None,Below,Right,1,591.65
S133,B,B2,BT14,T142,Congruent,None,Above,Left,1,623.37
S133,B,B2,BT15,T143,Incongruent,Double,Below,Left,1,710.03
S133,B,B2,BT16,T144,Congruent,Central,Below,Left,1,588.07
S133,B,B2,BT17,T145,Incongruent,Central,Above,Right,1,618.67
S133,B,B2,BT18,T146,Incongruent,Double,Above,Right,1,572.62
S133,B,B2,BT19,T147,Incongruent,Central,Above,Left,0,486.64
S133,B,B2,BT20,T148,Incongruent,Spatial,Above,Right,1,603.12
S133,B,B2,BT21,T149,Incongruent,Central,Above,Left,1,652.89
S133,B,B2,BT22,T150,Incongruent,Spatial,Below,Right,1,1130.4
S133,B,B2,BT23,T151,Incongruent,Double,Below,Left,1,718.75
S133,B,B2,BT24,T152,Congruent,None,Above,Right,1,712.93
S133,B,B2,BT25,T153,Congruent,Double,Above,Left,1,600.61
S133,B,B2,BT26,T154,Incongruent,Spatial,Below,Right,1,750.18
S133,B,B2,BT27,T155,Incongruent,Double,Below,Left,1,979.55
S133,B,B2,BT28,T156,Congruent,Central,Above,Right,1,727.19
S133,B,B2,BT29,T157,Incongruent,None,Below,Right,1,794.92
S133,B,B2,BT30,T158,Incongruent,Spatial,Above,Left,1,745.4
S133,B,B2,BT31,T159,Incongruent,Double,Above,Left,1,868.54
S133,B,B2,BT32,T160,Incongruent,Double,Below,Right,1,712.74
S133,B,B2,BT33,T161,Congruent,Central,Above,Left,1,750.07
S133,B,B2,BT34,T162,Congruent,Spatial,Below,Left,1,691.13
S133,B,B2,BT35,T163,Congruent,Double,Above,Left,1,652.32
S133,B,B2,BT36,T164,Congruent,Spatial,Above,Right,1,563.74
S133,B,B2,BT37,T165,Incongruent,Double,Above,Left,1,637.91
S133,B,B2,BT38,T166,Congruent,None,Below,Left,1,586.85
S133,B,B2,BT39,T167,Congruent,Central,Below,Right,1,634.71
S133,B,B2,BT40,T168,Congruent,Double,Above,Right,1,653.26
S133,B,B2,BT41,T169,Incongruent,Central,Below,Left,1,863.18
S133,B,B2,BT42,T170,Incongruent,None,Above,Left,0,967.79
S133,B,B2,BT43,T171,Congruent,Spatial,Below,Left,1,643.76
S133,B,B2,BT44,T172,Incongruent,None,Below,Right,0,1700
S133,B,B2,BT45,T173,Congruent,Central,Above,Right,1,695.29
S133,B,B2,BT46,T174,Incongruent,Central,Above,Left,1,1525.59
S133,B,B2,BT47,T175,Incongruent,Spatial,Above,Right,1,1098.01
S133,B,B2,BT48,T176,Incongruent,None,Above,Left,1,1198.95
S133,B,B2,BT49,T177,Incongruent,Spatial,Above,Right,1,1358.58
S133,B,B2,BT50,T178,Congruent,Central,Above,Left,1,947.84
S133,B,B2,BT51,T179,Incongruent,Double,Below,Right,1,740.28
S133,B,B2,BT52,T180,Congruent,Central,Above,Right,1,612.54
S133,B,B2,BT53,T181,Congruent,None,Above,Left,1,542.22
S133,B,B2,BT54,T182,Congruent,Double,Below,Right,1,573.87
S133,B,B2,BT55,T183,Incongruent,Spatial,Below,Left,1,668.8
S133,B,B2,BT56,T184,Incongruent,Spatial,Above,Left,1,853.13
S133,B,B2,BT57,T185,Congruent,None,Below,Left,1,537.14
S133,B,B2,BT58,T186,Congruent,Spatial,Below,Left,1,546.04
S133,B,B2,BT59,T187,Incongruent,Central,Above,Right,1,750.78
S133,B,B2,BT60,T188,Congruent,Double,Below,Left,1,693.18
S133,B,B2,BT61,T189,Congruent,Double,Below,Right,1,556.17
S133,B,B2,BT62,T190,Congruent,None,Below,Left,1,648.66
S133,B,B2,BT63,T191,Congruent,None,Above,Left,1,681.23
S133,B,B2,BT64,T192,Congruent,Central,Above,Left,1,560.75
S133,B,B2,BT65,T193,Incongruent,None,Below,Left,0,557.29
S133,B,B2,BT66,T194,Congruent,Double,Below,Left,1,603.11
S133,B,B2,BT67,T195,Congruent,Double,Below,Right,1,785.01
S133,B,B2,BT68,T196,Incongruent,Spatial,Below,Left,1,1291.51
S133,B,B2,BT69,T197,Incongruent,Central,Below,Right,1,875.3
S133,B,B2,BT70,T198,Congruent,Central,Below,Right,1,781.49
S133,B,B2,BT71,T199,Congruent,Spatial,Above,Left,1,528.18
S133,B,B2,BT72,T200,Incongruent,None,Above,Right,1,647.79
S133,B,B2,BT73,T201,Incongruent,Double,Below,Right,1,782.88
S133,B,B2,BT74,T202,Incongruent,Spatial,Below,Left,1,722.22
S133,B,B2,BT75,T203,Incongruent,None,Below,Right,1,910.71
S133,B,B2,BT76,T204,Incongruent,Central,Below,Left,1,1453.41
S133,B,B2,BT77,T205,Congruent,Central,Below,Left,1,582.26
S133,B,B2,BT78,T206,Congruent,None,Below,Right,1,502.45
S133,B,B2,BT79,T207,Incongruent,None,Above,Left,1,734.66
S133,B,B2,BT80,T208,Incongruent,Central,Below,Right,1,634.43
S133,B,B2,BT81,T209,Congruent,None,Below,Right,1,664.48
S133,B,B2,BT82,T210,Congruent,Spatial,Below,Right,1,591.02
S133,B,B2,BT83,T211,Incongruent,Double,Above,Right,1,1330.09
S133,B,B2,BT84,T212,Incongruent,None,Above,Right,1,702.72
S133,B,B2,BT85,T213,Incongruent,None,Below,Left,1,1203.54
S133,B,B2,BT86,T214,Congruent,None,Above,Right,1,639.03
S133,B,B2,BT87,T215,Congruent,None,Above,Right,1,620.83
S133,B,B2,BT88,T216,Congruent,Spatial,Above,Left,1,615.59
S133,B,B2,BT89,T217,Incongruent,Spatial,Below,Right,0,532.51
S133,B,B2,BT90,T218,Congruent,Central,Below,Right,1,685.18
S133,B,B2,BT91,T219,Incongruent,Central,Below,Right,1,1272.21
S133,B,B2,BT92,T220,Incongruent,Double,Above,Right,1,664.37
S133,B,B2,BT93,T221,Congruent,Spatial,Above,Left,1,680.8
S133,B,B2,BT94,T222,Congruent,Double,Above,Left,1,557.5
S133,B,B2,BT95,T223,Congruent,Spatial,Above,Right,1,750.79
S133,B,B2,BT96,T224,Incongruent,Spatial,Above,Left,1,1141.78
S133,B,B3,BT1,T225,Congruent,Central,Above,Right,1,445.75
S133,B,B3,BT2,T226,Incongruent,Central,Above,Left,1,857.39
S133,B,B3,BT3,T227,Incongruent,Central,Below,Right,1,960.4
S133,B,B3,BT4,T228,Congruent,None,Above,Right,1,658.79
S133,B,B3,BT5,T229,Incongruent,Central,Below,Left,1,894.65
S133,B,B3,BT6,T230,Incongruent,Double,Above,Right,1,778.61
S133,B,B3,BT7,T231,Incongruent,Double,Below,Right,1,997.7
S133,B,B3,BT8,T232,Congruent,None,Above,Right,1,1061.17
S133,B,B3,BT9,T233,Congruent,Central,Below,Right,1,789.14
S133,B,B3,BT10,T234,Incongruent,Double,Below,Left,1,1665.34
S133,B,B3,BT11,T235,Congruent,None,Above,Left,1,1267.08
S133,B,B3,BT12,T236,Congruent,Double,Below,Left,1,596.9
S133,B,B3,BT13,T237,Congruent,None,Above,Left,1,531.63
S133,B,B3,BT14,T238,Congruent,Double,Below,Right,1,555.39
S133,B,B3,BT15,T239,Incongruent,Spatial,Below,Right,1,958.26
S133,B,B3,BT16,T240,Congruent,Central,Below,Left,1,786.5
S133,B,B3,BT17,T241,Incongruent,Double,Above,Left,0,1700
S133,B,B3,BT18,T242,Congruent,Central,Above,Left,1,661.24
S133,B,B3,BT19,T243,Congruent,Spatial,Above,Right,0,403.8
S133,B,B3,BT20,T244,Incongruent,Central,Below,Left,1,1125.1
S133,B,B3,BT21,T245,Congruent,Spatial,Above,Right,1,608.15
S133,B,B3,BT22,T246,Congruent,Spatial,Above,Left,1,512.91
S133,B,B3,BT23,T247,Congruent,Double,Above,Right,1,514.38
S133,B,B3,BT24,T248,Congruent,Double,Above,Right,1,572.29
S133,B,B3,BT25,T249,Incongruent,Central,Above,Right,1,749.4
S133,B,B3,BT26,T250,Congruent,Spatial,Below,Left,1,614.36
S133,B,B3,BT27,T251,Congruent,Double,Above,Left,1,532.59
S133,B,B3,BT28,T252,Incongruent,Central,Above,Right,1,1001.95
S133,B,B3,BT29,T253,Incongruent,Central,Below,Right,1,926.44
S133,B,B3,BT30,T254,Congruent,Double,Below,Left,1,569.29
S133,B,B3,BT31,T255,Incongruent,Central,Below,Right,1,716.74
S133,B,B3,BT32,T256,Incongruent,Spatial,Below,Right,1,724.88
S133,B,B3,BT33,T257,Incongruent,Double,Below,Right,1,825.87
S133,B,B3,BT34,T258,Incongruent,Double,Below,Right,1,627.98
S133,B,B3,BT35,T259,Incongruent,Spatial,Above,Left,1,1107.95
S133,B,B3,BT36,T260,Incongruent,Spatial,Below,Left,1,648.19
S133,B,B3,BT37,T261,Incongruent,None,Above,Right,1,723.31
S133,B,B3,BT38,T262,Incongruent,Spatial,Above,Right,1,751.83
S133,B,B3,BT39,T263,Congruent,Central,Below,Right,1,866.57
S133,B,B3,BT40,T264,Incongruent,None,Below,Right,1,815.44
S133,B,B3,BT41,T265,Incongruent,Double,Below,Left,1,717.52
S133,B,B3,BT42,T266,Incongruent,Spatial,Above,Left,1,925.27
S133,B,B3,BT43,T267,Congruent,Spatial,Above,Left,1,678.36
S133,B,B3,BT44,T268,Congruent,Central,Above,Right,1,613.95
S133,B,B3,BT45,T269,Incongruent,Spatial,Above,Right,1,513.23
S133,B,B3,BT46,T270,Congruent,Double,Below,Right,1,625.15
S133,B,B3,BT47,T271,Congruent,None,Above,Left,1,716.9
S133,B,B3,BT48,T272,Incongruent,Double,Above,Right,1,656.01
S133,B,B3,BT49,T273,Congruent,Double,Above,Left,1,654.95
S133,B,B3,BT50,T274,Congruent,None,Below,Left,1,913.04
S133,B,B3,BT51,T275,Congruent,Spatial,Above,Right,1,666.3
S133,B,B3,BT52,T276,Incongruent,Double,Below,Left,1,984.24
S133,B,B3,BT53,T277,Congruent,None,Below,Right,1,787.57
S133,B,B3,BT54,T278,Congruent,Double,Below,Right,1,999.28
S133,B,B3,BT55,T279,Incongruent,Spatial,Below,Left,1,686.57
S133,B,B3,BT56,T280,Incongruent,Central,Below,Left,1,1256.55
S133,B,B3,BT57,T281,Congruent,Double,Below,Left,1,817.49
S133,B,B3,BT58,T282,Incongruent,Spatial,Above,Right,1,760.15
S133,B,B3,BT59,T283,Incongruent,Central,Above,Left,1,882.79
S133,B,B3,BT60,T284,Incongruent,Central,Above,Right,1,1044.72
S133,B,B3,BT61,T285,Congruent,Central,Above,Left,1,1021.09
S133,B,B3,BT62,T286,Incongruent,Double,Above,Right,1,582.26
S133,B,B3,BT63,T287,Congruent,None,Below,Right,1,668.11
S133,B,B3,BT64,T288,Congruent,Central,Above,Right,1,588.14
S133,B,B3,BT65,T289,Congruent,Central,Above,Left,1,1268.45
S133,B,B3,BT66,T290,Congruent,Spatial,Below,Left,1,610.42
S133,B,B3,BT67,T291,Incongruent,None,Above,Left,1,719.75
S133,B,B3,BT68,T292,Incongruent,Spatial,Below,Left,1,609.79
S133,B,B3,BT69,T293,Congruent,Central,Below,Left,1,712.38
S133,B,B3,BT70,T294,Incongruent,Central,Above,Left,1,801.82
S133,B,B3,BT71,T295,Congruent,Spatial,Below,Right,1,519.26
S133,B,B3,BT72,T296,Incongruent,None,Below,Left,1,927.81
S133,B,B3,BT73,T297,Congruent,Spatial,Below,Right,1,695.04
S133,B,B3,BT74,T298,Incongruent,None,Above,Right,1,910.92
S133,B,B3,BT75,T299,Congruent,Central,Below,Left,1,824.28
S133,B,B3,BT76,T300,Incongruent,None,Above,Right,1,834.16
S133,B,B3,BT77,T301,Incongruent,Double,Above,Left,0,1700
S133,B,B3,BT78,T302,Incongruent,Spatial,Above,Left,1,654.34
S133,B,B3,BT79,T303,Incongruent,None,Below,Right,1,1358.8
S133,B,B3,BT80,T304,Congruent,None,Above,Right,1,701.41
S133,B,B3,BT81,T305,Incongruent,Double,Above,Left,1,748.03
S133,B,B3,BT82,T306,Incongruent,None,Below,Left,0,668.49
S133,B,B3,BT83,T307,Incongruent,Spatial,Below,Right,0,658.71
S133,B,B3,BT84,T308,Incongruent,None,Above,Left,0,1700
S133,B,B3,BT85,T309,Congruent,Spatial,Above,Left,1,1492.7
S133,B,B3,BT86,T310,Congruent,Spatial,Below,Right,1,616.16
S133,B,B3,BT87,T311,Incongruent,None,Above,Left,1,1254.32
S133,B,B3,BT88,T312,Congruent,Double,Above,Left,1,567.19
S133,B,B3,BT89,T313,Congruent,None,Below,Left,1,667.16
S133,B,B3,BT90,T314,Congruent,None,Below,Left,1,598.11
S133,B,B3,BT91,T315,Congruent,Spatial,Below,Left,1,538.93
S133,B,B3,BT92,T316,Incongruent,None,Below,Right,1,772.06
S133,B,B3,BT93,T317,Congruent,Double,Above,Right,1,583.3
S133,B,B3,BT94,T318,Congruent,None,Below,Right,1,856.47
S133,B,B3,BT95,T319,Congruent,Central,Below,Right,1,621.52
S133,B,B3,BT96,T320,Incongruent,None,Below,Left,1,1559.76
S134,M,B1,BT1,T33,Incongruent,Double,Below,Right,1,862.63
S134,M,B1,BT2,T34,Incongruent,Central,Above,Left,1,757.29
S134,M,B1,BT3,T35,Congruent,Central,Above,Left,1,632.81
S134,M,B1,BT4,T36,Incongruent,None,Above,Left,1,633.25
S134,M,B1,BT5,T37,Congruent,Double,Above,Left,1,433.56
S134,M,B1,BT6,T38,Incongruent,Spatial,Above,Left,1,502.35
S134,M,B1,BT7,T39,Incongruent,Spatial,Above,Left,1,534.87
S134,M,B1,BT8,T40,Incongruent,None,Below,Right,1,664.96
S134,M,B1,BT9,T41,Incongruent,Central,Above,Left,1,702.71
S134,M,B1,BT10,T42,Congruent,Spatial,Below,Left,1,486.44
S134,M,B1,BT11,T43,Congruent,Central,Above,Right,1,436.23
S134,M,B1,BT12,T44,Incongruent,None,Above,Left,1,629.25
S134,M,B1,BT13,T45,Congruent,None,Below,Right,1,468.48
S134,M,B1,BT14,T46,Congruent,None,Below,Left,1,407.26
S134,M,B1,BT15,T47,Congruent,Spatial,Above,Right,1,311.41
S134,M,B1,BT16,T48,Incongruent,Double,Above,Right,0,427.64
S134,M,B1,BT17,T49,Congruent,Central,Above,Left,1,628.86
S134,M,B1,BT18,T50,Congruent,Central,Below,Left,1,518.96
S134,M,B1,BT19,T51,Congruent,Central,Below,Right,1,554.78
S134,M,B1,BT20,T52,Incongruent,Double,Above,Left,1,498
S134,M,B1,BT21,T53,Congruent,Spatial,Above,Left,1,603.42
S134,M,B1,BT22,T54,Incongruent,None,Below,Left,0,439.14
S134,M,B1,BT23,T55,Congruent,Double,Above,Left,1,458.81
S134,M,B1,BT24,T56,Congruent,Double,Above,Right,1,491.64
S134,M,B1,BT25,T57,Congruent,Double,Below,Left,1,491.4
S134,M,B1,BT26,T58,Congruent,Spatial,Above,Right,1,494.68
S134,M,B1,BT27,T59,Incongruent,None,Above,Right,1,856.88
S134,M,B1,BT28,T60,Incongruent,Spatial,Below,Left,1,422.1
S134,M,B1,BT29,T61,Congruent,None,Below,Left,1,450.87
S134,M,B1,BT30,T62,Congruent,Spatial,Above,Right,1,375.29
S134,M,B1,BT31,T63,Congruent,Central,Below,Right,1,521.57
S134,M,B1,BT32,T64,Incongruent,Spatial,Above,Right,1,521.79
S134,M,B1,BT33,T65,Incongruent,Spatial,Above,Right,1,657.53
S134,M,B1,BT34,T66,Incongruent,Spatial,Above,Left,1,531.72
S134,M,B1,BT35,T67,Congruent,Central,Below,Right,1,495.51
S134,M,B1,BT36,T68,Incongruent,Central,Below,Left,1,667.96
S134,M,B1,BT37,T69,Congruent,None,Above,Right,1,448.04
S134,M,B1,BT38,T70,Incongruent,Central,Above,Right,1,782.48
S134,M,B1,BT39,T71,Incongruent,Spatial,Below,Left,1,484.16
S134,M,B1,BT40,T72,Congruent,None,Above,Left,1,605.2
S134,M,B1,BT41,T73,Congruent,None,Above,Left,1,471.63
S134,M,B1,BT42,T74,Congruent,Spatial,Below,Right,1,409.67
S134,M,B1,BT43,T75,Incongruent,None,Above,Right,1,653.52
S134,M,B1,BT44,T76,Incongruent,Central,Below,Right,1,637.19
S134,M,B1,BT45,T77,Congruent,Spatial,Below,Right,1,458.6
S134,M,B1,BT46,T78,Congruent,None,Above,Right,1,448
S134,M,B1,BT47,T79,Congruent,Spatial,Below,Right,1,376.05
S134,M,B1,BT48,T80,Incongruent,Double,Below,Left,0,424.14
S134,M,B1,BT49,T81,Incongruent,Spatial,Below,Left,1,525
S134,M,B1,BT50,T82,Congruent,None,Below,Right,1,428.57
S134,M,B1,BT51,T83,Congruent,Spatial,Below,Left,1,459.74
S134,M,B1,BT52,T84,Incongruent,None,Above,Left,0,515.84
S134,M,B1,BT53,T85,Congruent,Spatial,Above,Left,1,454.16
S134,M,B1,BT54,T86,Incongruent,Spatial,Below,Right,1,578.29
S134,M,B1,BT55,T87,Incongruent,Double,Below,Right,1,728.1
S134,M,B1,BT56,T88,Congruent,Double,Below,Right,1,520.11
S134,M,B1,BT57,T89,Incongruent,Central,Below,Right,1,567.98
S134,M,B1,BT58,T90,Incongruent,None,Below,Left,1,666.82
S134,M,B1,BT59,T91,Congruent,Central,Below,Left,1,495.71
S134,M,B1,BT60,T92,Incongruent,None,Above,Right,1,601.49
S134,M,B1,BT61,T93,Incongruent,Double,Above,Right,1,476.8
S134,M,B1,BT62,T94,Incongruent,Central,Above,Right,1,557.6
S134,M,B1,BT63,T95,Incongruent,Central,Below,Left,1,704.14
S134,M,B1,BT64,T96,Incongruent,Central,Above,Left,1,717.88
S134,M,B1,BT65,T97,Congruent,Double,Above,Right,1,497.88
S134,M,B1,BT66,T98,Congruent,Central,Above,Left,1,571.96
S134,M,B1,BT67,T99,Incongruent,None,Below,Right,1,621.18
S134,M,B1,BT68,T100,Incongruent,Spatial,Above,Right,1,470.12
S134,M,B1,BT69,T101,Congruent,Double,Below,Right,1,419.08
S134,M,B1,BT70,T102,Incongruent,Central,Above,Right,1,546.76
S134,M,B1,BT71,T103,Incongruent,Double,Below,Left,1,670.68
S134,M,B1,BT72,T104,Incongruent,Central,Below,Right,1,608.86
S134,M,B1,BT73,T105,Congruent,Double,Below,Right,1,487.57
S134,M,B1,BT74,T106,Incongruent,Spatial,Below,Right,1,519.16
S134,M,B1,BT75,T107,Incongruent,Double,Above,Left,1,527.56
S134,M,B1,BT76,T108,Congruent,Central,Below,Left,1,569.24
S134,M,B1,BT77,T109,Incongruent,None,Below,Right,1,638.72
S134,M,B1,BT78,T110,Congruent,Double,Below,Left,1,732.42
S134,M,B1,BT79,T111,Incongruent,None,Below,Left,1,685.4
S134,M,B1,BT80,T112,Congruent,Spatial,Above,Left,1,518.02
S134,M,B1,BT81,T113,Congruent,None,Below,Left,1,448.55
S134,M,B1,BT82,T114,Incongruent,Double,Below,Left,1,1029.8
S134,M,B1,BT83,T115,Incongruent,Central,Below,Left,1,702.19
S134,M,B1,BT84,T116,Congruent,None,Below,Right,1,450.31
S134,M,B1,BT85,T117,Congruent,None,Above,Right,1,509.99
S134,M,B1,BT86,T118,Congruent,Double,Above,Right,1,476.35
S134,M,B1,BT87,T119,Congruent,Double,Below,Left,1,396
S134,M,B1,BT88,T120,Congruent,Central,Above,Right,1,375.48
S134,M,B1,BT89,T121,Congruent,Double,Above,Left,1,563.6
S134,M,B1,BT90,T122,Congruent,Spatial,Below,Left,1,492.71
S134,M,B1,BT91,T123,Congruent,None,Above,Left,1,589.11
S134,M,B1,BT92,T124,Incongruent,Double,Above,Left,1,630.8
S134,M,B1,BT93,T125,Incongruent,Double,Below,Right,1,563.46
S134,M,B1,BT94,T126,Congruent,Central,Above,Right,1,492.9
S134,M,B1,BT95,T127,Incongruent,Double,Above,Right,1,577.97
S134,M,B1,BT96,T128,Incongruent,Spatial,Below,Right,1,444.83
S134,M,B2,BT1,T129,Incongruent,Central,Below,Right,1,651.55
S134,M,B2,BT2,T130,Congruent,Spatial,Above,Right,1,468.72
S134,M,B2,BT3,T131,Congruent,Double,Below,Left,1,491.16
S134,M,B2,BT4,T132,Incongruent,Central,Above,Right,1,483.85
S134,M,B2,BT5,T133,Congruent,Central,Below,Left,1,457.14
S134,M,B2,BT6,T134,Incongruent,Double,Above,Left,0,383.97
S134,M,B2,BT7,T135,Incongruent,Double,Above,Left,1,576.06
S134,M,B2,BT8,T136,Congruent,Spatial,Below,Right,1,353.28
S134,M,B2,BT9,T137,Incongruent,Double,Above,Right,1,489.38
S134,M,B2,BT10,T138,Congruent,None,Below,Left,1,483.99
S134,M,B2,BT11,T139,Congruent,None,Above,Right,1,409.3
S134,M,B2,BT12,T140,Incongruent,Spatial,Below,Right,1,538.4
S134,M,B2,BT13,T141,Congruent,Double,Below,Left,1,630.77
S134,M,B2,BT14,T142,Congruent,Spatial,Below,Left,1,547.67
S134,M,B2,BT15,T143,Incongruent,Spatial,Above,Left,1,484.39
S134,M,B2,BT16,T144,Incongruent,Double,Above,Left,1,666.65
S134,M,B2,BT17,T145,Congruent,None,Above,Left,1,468.96
S134,M,B2,BT18,T146,Incongruent,Double,Below,Left,1,588.29
S134,M,B2,BT19,T147,Congruent,Central,Below,Left,1,442.58
S134,M,B2,BT20,T148,Congruent,Central,Below,Left,1,456.13
S134,M,B2,BT21,T149,Congruent,None,Above,Right,1,573.83
S134,M,B2,BT22,T150,Congruent,Central,Above,Left,1,517.43
S134,M,B2,BT23,T151,Incongruent,Central,Below,Right,1,616.83
S134,M,B2,BT24,T152,Incongruent,None,Above,Left,1,796.91
S134,M,B2,BT25,T153,Congruent,Spatial,Below,Right,1,349.34
S134,M,B2,BT26,T154,Congruent,Central,Below,Right,1,426.38
S134,M,B2,BT27,T155,Congruent,Spatial,Above,Right,1,410.46
S134,M,B2,BT28,T156,Congruent,Spatial,Above,Left,1,606.46
S134,M,B2,BT29,T157,Congruent,Double,Above,Left,1,524.16
S134,M,B2,BT30,T158,Congruent,Double,Below,Right,1,524.9
S134,M,B2,BT31,T159,Congruent,Spatial,Below,Right,1,396.53
S134,M,B2,BT32,T160,Incongruent,None,Above,Right,0,395.39
S134,M,B2,BT33,T161,Incongruent,Central,Below,Left,1,1121.13
S134,M,B2,BT34,T162,Congruent,None,Above,Left,1,574.94
S134,M,B2,BT35,T163,Incongruent,None,Above,Right,1,646.08
S134,M,B2,BT36,T164,Incongruent,Spatial,Above,Left,1,537.2
S134,M,B2,BT37,T165,Congruent,None,Below,Left,1,502.86
S134,M,B2,BT38,T166,Incongruent,Central,Above,Right,1,619.37
S134,M,B2,BT39,T167,Incongruent,Double,Below,Right,1,709.29
S134,M,B2,BT40,T168,Incongruent,Central,Above,Left,1,746.09
S134,M,B2,BT41,T169,Congruent,Double,Below,Left,1,683.39
S134,M,B2,BT42,T170,Incongruent,Double,Below,Right,1,746.46
S134,M,B2,BT43,T171,Congruent,Spatial,Below,Left,1,435.59
S134,M,B2,BT44,T172,Congruent,Double,Above,Left,1,668.53
S134,M,B2,BT45,T173,Incongruent,Spatial,Above,Left,1,679.05
S134,M,B2,BT46,T174,Incongruent,None,Below,Right,1,584.8
S134,M,B2,BT47,T175,Incongruent,Central,Above,Left,1,628.88
S134,M,B2,BT48,T176,Incongruent,None,Above,Left,1,673.86
S134,M,B2,BT49,T177,Incongruent,Central,Below,Left,1,598.39
S134,M,B2,BT50,T178,Incongruent,Central,Above,Left,1,616.17
S134,M,B2,BT51,T179,Congruent,Double,Above,Right,1,428.48
S134,M,B2,BT52,T180,Congruent,Spatial,Above,Left,1,423.52
S134,M,B2,BT53,T181,Congruent,Central,Below,Right,1,484.64
S134,M,B2,BT54,T182,Incongruent,Spatial,Above,Right,1,519.33
S134,M,B2,BT55,T183,Congruent,Central,Above,Right,1,441.34
S134,M,B2,BT56,T184,Incongruent,Double,Below,Right,1,668.47
S134,M,B2,BT57,T185,Incongruent,Spatial,Above,Right,1,451.07
S134,M,B2,BT58,T186,Congruent,None,Below,Right,1,440.84
S134,M,B2,BT59,T187,Congruent,Central,Above,Left,1,578.56
S134,M,B2,BT60,T188,Congruent,None,Above,Left,1,584.45
S134,M,B2,BT61,T189,Incongruent,None,Above,Left,1,799.02
S134,M,B2,BT62,T190,Congruent,Central,Above,Right,1,498.54
S134,M,B2,BT63,T191,Congruent,Double,Above,Right,1,546.81
S134,M,B2,BT64,T192,Incongruent,Spatial,Below,Right,1,617.93
S134,M,B2,BT65,T193,Congruent,Double,Below,Right,1,510.32
S134,M,B2,BT66,T194,Incongruent,None,Below,Right,1,711.95
S134,M,B2,BT67,T195,Congruent,Spatial,Below,Left,1,458.03
S134,M,B2,BT68,T196,Incongruent,Spatial,Above,Right,1,417.1
S134,M,B2,BT69,T197,Congruent,Central,Above,Right,1,429.41
S134,M,B2,BT70,T198,Incongruent,Spatial,Below,Left,1,666.51
S134,M,B2,BT71,T199,Incongruent,None,Below,Left,0,490.08
S134,M,B2,BT72,T200,Congruent,None,Below,Right,1,579.45
S134,M,B2,BT73,T201,Congruent,Spatial,Above,Right,1,405.74
S134,M,B2,BT74,T202,Congruent,Spatial,Above,Left,1,484.36
S134,M,B2,BT75,T203,Incongruent,None,Below,Left,0,421.37
S134,M,B2,BT76,T204,Incongruent,Central,Below,Right,1,711.8
S134,M,B2,BT77,T205,Incongruent,Double,Below,Left,1,842.45
S134,M,B2,BT78,T206,Congruent,Central,Above,Left,1,535.46
S134,M,B2,BT79,T207,Incongruent,Spatial,Below,Left,1,540.76
S134,M,B2,BT80,T208,Incongruent,Spatial,Below,Left,1,708.01
S134,M,B2,BT81,T209,Incongruent,Spatial,Below,Right,1,686.46
S134,M,B2,BT82,T210,Congruent,Double,Above,Left,1,552.17
S134,M,B2,BT83,T211,Incongruent,None,Above,Right,1,611.56
S134,M,B2,BT84,T212,Incongruent,None,Below,Left,1,733.56
S134,M,B2,BT85,T213,Incongruent,Central,Above,Right,1,599.11
S134,M,B2,BT86,T214,Congruent,Central,Below,Right,1,498.41
S134,M,B2,BT87,T215,Congruent,Double,Below,Right,1,530.47
S134,M,B2,BT88,T216,Incongruent,Double,Below,Left,1,685.05
S134,M,B2,BT89,T217,Congruent,None,Below,Left,1,552.5
S134,M,B2,BT90,T218,Incongruent,None,Below,Right,1,701.48
S134,M,B2,BT91,T219,Incongruent,Double,Above,Right,1,670.3
S134,M,B2,BT92,T220,Congruent,None,Above,Right,1,554.03
S134,M,B2,BT93,T221,Incongruent,Double,Above,Right,1,642.72
S134,M,B2,BT94,T222,Congruent,Double,Above,Right,1,422.71
S134,M,B2,BT95,T223,Incongruent,Central,Below,Left,1,693.79
S134,M,B2,BT96,T224,Congruent,None,Below,Right,1,653.83
S134,M,B3,BT1,T225,Incongruent,Double,Below,Right,1,620.88
S134,M,B3,BT2,T226,Incongruent,Double,Below,Left,0,464.14
S134,M,B3,BT3,T227,Congruent,Double,Below,Left,1,457.36
S134,M,B3,BT4,T228,Congruent,None,Above,Left,1,547.14
S134,M,B3,BT5,T229,Congruent,None,Below,Left,1,597.17
S134,M,B3,BT6,T230,Incongruent,Central,Below,Right,1,685.64
S134,M,B3,BT7,T231,Congruent,Spatial,Above,Right,1,611.98
S134,M,B3,BT8,T232,Incongruent,Spatial,Below,Right,1,524.9
S134,M,B3,BT9,T233,Congruent,Double,Below,Left,1,578.76
S134,M,B3,BT10,T234,Congruent,Double,Below,Right,1,486.75
S134,M,B3,BT11,T235,Incongruent,Central,Below,Right,1,582.2
